fecha,semana_iso,punto,producto,cantidad,precio_unitario,valor_cobrado,forma_pago,producto_receta,observaciones,fuente
2026-08-13,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Transferencia,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Paquete lisianthus solo,1,50000,50000,Efectivo,Paquete lisianthus solo,Paga 60.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Bouquet forever Dream grande,1,140000,140000,Transferencia,,"Falta FE, Bot","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Bouquet pureza,1,160000,160000,Transferencia,Bouquet pureza,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Boutonnieres,1,21000,21000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Boutonnieres,1,21000,21000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Centro de mesa grande,1,235000,235000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Centro de mesa grande,1,235000,235000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Centro de mesa pequeño,1,145000,145000,Transferencia,Centro de mesa pequeño,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Cosecha Grande,2,125000,212500,Transferencia,Cosecha Grande,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,"Falta FE, Bot","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Edicion especial lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Online,Yugo pequeño,1,155400,155400,Transferencia,Yugo pequeño,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,San Lucas,Esparragos con ammi,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,San Lucas,Esparragos con ammi,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,San Lucas,Paquete celosias dream mix,1,50000,50000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,San Lucas,Paquete green ball y celosias pink,1,50000,50000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Tesoro,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Tesoro,Paquete gomphenas y statice,1,45000,40500,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Del Este,Cosecha Grande,1,125000,100000,Efectivo,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Del Este,Dusty miller con colitas de conejo,2,45000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Del Este,Edicion Especial Lisianthus,1,75000,75000,Efectivo,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Del Este,Paquete celosia cristata,1,60000,60000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Amaranto cascada,1,45000,45000,Datafono,Amaranto cascada (paquete),"50,000.00","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Amaranto cascada,1,45000,45000,Transferencia,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bocas de dragon,1,38000,0,Salida por daño,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bocas de dragon,2,38000,76000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bocas de dragon y statice,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bocas de dragon y statice,1,45000,38250,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bouquet cristata pop,1,85000,85000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Bouquet forever Dream grande,1,140000,140000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Campanulas y statice,1,55000,44000,Datafono,Campanulas y statice (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Dusty miller con colitas de conejo,1,50000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Edicion Especial Lisianthus,1,75000,0,Salida por daño,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Edicion especial mon amour,1,90000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Greenery con lisianthus,1,75000,63750,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete ammobium,1,45000,40500,Efectivo,Paquete ammobium,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete campanulas lavanda,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete celosias dream mix,1,50000,50000,Datafono,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete celosias dream mix,1,50000,50000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete celosias dream mix,1,50000,35000,Transferencia,Paquete celosias dream mix,la clienta compro varios y ese lo iba a devolver se le informo pero ella lo queria,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Transferencia,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Transferencia,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete lisianthus solo,1,50000,50000,Efectivo,Paquete lisianthus solo,"60,000.00","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete statice dream mix,1,40000,40000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Paquete statice pink dreams,1,40000,30000,Efectivo,Paquete statice pink dreams,cliente frecuente,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Jardines,Sobres,1,9500,9500,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Online,Dusty miller con colitas de conejo,1,50000,50000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Online,Greenery con lisianthus,1,75000,75000,Efectivo,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Online,Paquete celosias dream mix,2,50000,0,Obsequio,Paquete celosias dream mix,"Prueba de florero, Erika, se envio una el 08/08 y otra el 12/08","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,San Lucas,Dusty miller con colitas de conejo,1,50000,50000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,San Lucas,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,San Lucas,Paquete lisianthus solo,1,50000,50000,Datafono,Paquete lisianthus solo,Paga 60.00,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Tesoro,Bouquet forever Dream grande,1,140000,0,Online,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-14,33,Tesoro,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bocas de dragon,2,38000,76000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Bouquet cristata pop,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Campanula,1,50000,45000,Transferencia,Campanula (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Campanula,1,50000,45000,Transferencia,Campanula (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Campanula,1,50000,45000,Efectivo,Campanula (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Dusty miller con colitas de conejo,1,50000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Esparragos con ammi,1,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Esparragos con ammi,1,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Gomphenas snow,1,45000,45000,Datafono,Gomphenas snow,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Green ball con statice,1,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Greenery con lisianthus,1,75000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Del Este,Paquete de lisianthus solo,1,60000,60000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Bouquet cristata pop,1,85000,85000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Campanulas y statice,1,55000,55000,Datafono,Campanulas y statice (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Campanulas y statice,1,55000,55000,Datafono,Campanulas y statice (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Campanulas y statice,1,55000,55000,Transferencia,Campanulas y statice (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Celosias plumosas,1,50000,0,Salida por daño,Celosias plumosas,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Cosecha Pequeño,1,105000,105000,Datafono,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Cosecha Pequeño,1,105000,94500,Datafono,Cosecha Pequeño,cliente frecuente,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Dusty miller con colitas de conejo,1,50000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Edicion Especial Lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Edicion Especial Lisianthus,1,75000,67500,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Edicion Especial Lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Green ball,1,40000,0,Salida por daño,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Paquete ammobium,2,45000,0,Salida por daño,Paquete ammobium,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Paquete celosia cristata,1,60000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Paquete de lisianthus solo,1,60000,60000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Paquete de lisianthus solo,1,60000,60000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Efectivo,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Jardines,Sobres,1,9500,9500,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Dusty miller con colitas de conejo,1,50000,42500,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Greenery con lisianthus,1,75000,75000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Paquete celosias dream mix,2,50000,85000,Transferencia,Paquete celosias dream mix,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Paquete celosias dream mix,1,50000,42500,Transferencia,Paquete celosias dream mix,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Paquete celosias dream mix,1,50000,42500,Transferencia,Paquete celosias dream mix,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Online,Paquete gomphenas y statice,1,45000,38250,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,San Lucas,Bocas de dragon,2,38000,76000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,San Lucas,Bocas de dragon y statice,1,45000,45000,Transferencia,,Campanulas con Statice,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,San Lucas,Bocas de dragon y statice,1,45000,45000,Transferencia,,Campanulas con Statice,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,San Lucas,Edicion especial lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,San Lucas,Paquete gomphenas y statice,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Cosecha Pequeño,1,105000,105000,Datafono,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Greenery con lisianthus,1,75000,75000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Paquete celosia cristata,1,60000,60000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Paquete gomphenas salmon rose,2,45000,90000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-15,33,Tesoro,Paquete lisianthus solo,1,50000,50000,Datafono,Paquete lisianthus solo,Paga 60.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-16,33,Del Este,Bouquet cristata pop,1,85000,80750,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-16,33,Del Este,Edicion Especial Lisianthus,1,75000,5000,Efectivo,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
